Group,SubGroup,Phone,Link,Image,Background,Upload,Border
Oppo,None,Oppo Reno 7 5G,https://drive.google.com/drive/folders/1yybEAD3LxILdSG4sio_Btp3T42OuGTZU,https://lh3.googleusercontent.com/u/0/d/1HqX28i5vBvIjZcU1EYaeYdzG-QMt5DZV=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1SVglup84Xc6Isk6xf5uywsQAISTwmyGy=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1SVglup84Xc6Isk6xf5uywsQAISTwmyGy=w1249-h1225-iv2
Oppo,None,Oppo reno 11F,https://drive.google.com/drive/folders/1n0ulrkRt2tOE9T4xJAKF5ZmUO3C9ScVG,https://lh3.googleusercontent.com/u/0/d/1ZgRIs0SpYVRrY6Zi756c1MOEGYNB3DEr=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1_hF1miUF2rXTSX3gTpgmpTRkCkE5gPHM=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1_hF1miUF2rXTSX3gTpgmpTRkCkE5gPHM=w1249-h1225-iv2
Oppo,None,Realme C51 ,https://drive.google.com/drive/folders/1OSR_ZuhXN2OiHOt3yVslUz0S5Nf67Ayk,https://lh3.googleusercontent.com/u/0/d/1pScqkwHUAFmdS3oPsIoH8FR9jCVXqnuj=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1CwUmnMd_mAfzPGwGfGydLJqsKRzPqlEO=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1CwUmnMd_mAfzPGwGfGydLJqsKRzPqlEO=w1249-h1225-iv2
Oppo,None,Realme note 50,https://drive.google.com/drive/folders/10YpesORBLv_J4X9_dfSUJR1IJMhtDKN-,https://lh3.googleusercontent.com/u/0/d/1cbXtg52ScCzD9sA-EGJiD_5KpyXkmUeG=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1JL8smCsQJmwLPRM-8KSc6CVotO3OsFYV=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1JL8smCsQJmwLPRM-8KSc6CVotO3OsFYV=w1249-h1225-iv2
Oppo,None,Realme note 50 ,https://drive.google.com/drive/folders/18C4PIEWYOep5sb9sY34N-y02zU04ybS7,https://lh3.googleusercontent.com/u/0/d/1y81GgoEo2InX3ECuoJMFs6RjEANwwcmF=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1LzQDu7sgfhMRGyqO7CefjEpejiiYrOG4=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1LzQDu7sgfhMRGyqO7CefjEpejiiYrOG4=w1249-h1225-iv2
Xiaomi,None,Redmi Note 11 Pro 5G ,https://drive.google.com/drive/folders/1FX9Lu7CEVTK2_8WvXRrrgrIqbSRjlSg1,https://lh3.googleusercontent.com/u/0/d/1-zQ1hRQEFVT3dpvfDNgQS9YESb1VKXo0=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1fcMA5dnsV5n_20NPpLytt3F4zhKsokt6=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1fcMA5dnsV5n_20NPpLytt3F4zhKsokt6=w1249-h1225-iv2
Xiaomi,None,Redmi note 13pro 4G,https://drive.google.com/drive/folders/1HPEFl03Z-64npizyr1KilcrqqDE5zRfV,https://lh3.googleusercontent.com/u/0/d/14rdkCrxpQV5W900t1bUzFkTYAnaXYlqy=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1Pz33azQQLJY8IMPqoXPX_enTWaqWFPkw=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1Pz33azQQLJY8IMPqoXPX_enTWaqWFPkw=w1249-h1225-iv2
Samsung,None,SS A34 ,https://drive.google.com/drive/folders/1RiiUm8SmwGbHtUTE6MEZ_yQUXccYTOVf,https://lh3.googleusercontent.com/u/0/d/1qSLDRVVmteBDlprEcosjaUgYCbk5iAzj=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1thhw8kD-777VYHMf_2fh17fjUlYzupeX=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1thhw8kD-777VYHMf_2fh17fjUlYzupeX=w1249-h1225-iv2
Samsung,None,SS A50,https://drive.google.com/drive/folders/1kEO9P_q8Bf8kN-7OWhzyJDN7AOLngqtf,https://lh3.googleusercontent.com/u/0/d/1X3a65SZH5XnV8eGwSsqQ5TXvcWOGJIG7=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1vaH9cBsrqYLQkb1bnd-asW0gzih5p1A0=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1vaH9cBsrqYLQkb1bnd-asW0gzih5p1A0=w1249-h1225-iv2
Samsung,None,SS A55,https://drive.google.com/drive/folders/1mbf459XIgZMB7s8ApR_QSCYROjEG9nZA,https://lh3.googleusercontent.com/u/0/d/1hkm6bo_dE6lS7-S9Zyp3C6FNMzW-tMLS=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1hR0Hef6Eoe8y7wwC7-U5cBt0P2pOaROW=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1hR0Hef6Eoe8y7wwC7-U5cBt0P2pOaROW=w1249-h1225-iv2
Vivo,None,Vivo V21E,https://drive.google.com/drive/folders/1tB2OT4EoqFFxvYLdUDlrkapKrub21sIf,https://lh3.googleusercontent.com/u/0/d/1Hi7bQXyQPL0hqQ-lYr25JYjfFNxh9iyc=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/14hLvXeg3xHDcjhE3LX6yfRB_7Xl2Anx6=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/14hLvXeg3xHDcjhE3LX6yfRB_7Xl2Anx6=w1249-h1225-iv2
Vivo,None,Vivo Y02,https://drive.google.com/drive/folders/1Ua3Af4pQQAe07UN0grjw9Y42bjqSp_uJ,https://lh3.googleusercontent.com/u/0/d/1EqOS3tgW3a8tQFOJ9NYMyPP9AaJnqpp0=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1MAKA9jp9EAQj69NkIJoi4qEbX6GuSCwv=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1MAKA9jp9EAQj69NkIJoi4qEbX6GuSCwv=w1249-h1225-iv2
Vivo,None,VIVO Y16,https://drive.google.com/drive/folders/1VX3cOuOs9yNSK3zuit2lyWhq8_USUdXA,https://lh3.googleusercontent.com/u/0/d/1zasZXy-PkIX04eMJF60FYxmyiRSEdRyi=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1VVzVhgDXkQ7FBndMX1Jb0SzRP9A1SFPm=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1VVzVhgDXkQ7FBndMX1Jb0SzRP9A1SFPm=w1249-h1225-iv2
Vivo,None,Vivo Y20S,https://drive.google.com/drive/folders/1x6Dsg9eDBHBJUnBgetv5bjRW5E2cuoBY,https://lh3.googleusercontent.com/u/0/d/1yrsOtR0AoKr8gtAw67WdX4sAs9kYnU8O=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1VP9LMVK4x9evz-B-NGmXWEky9WhJtCn2=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1VP9LMVK4x9evz-B-NGmXWEky9WhJtCn2=w1249-h1225-iv2
Vivo,None,Vivo Y27 4G,https://drive.google.com/drive/folders/1RW4pUDkxtE3_oYO2rwo035xgWxHPZ4dZ,https://lh3.googleusercontent.com/u/0/d/1h00wdOVQ6lUGsH7gZQwtLNtVPo0Mf3QP=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1FNxiV0rc8A2KOC0NjRime6M6LJi3hOot=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1FNxiV0rc8A2KOC0NjRime6M6LJi3hOot=w1249-h1225-iv2
Vivo,None,Vivo Y35 4G,https://drive.google.com/drive/folders/1IgV4XPaQCWhFz_hhF1-VXU29N-B1AyGO,https://lh3.googleusercontent.com/u/0/d/1QkpGXnD3isb20zq7aMwafMrSd5DyEkKW=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1lq24tAGay8V5EQC1fLCyNYjc8VE7WGsB=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1lq24tAGay8V5EQC1fLCyNYjc8VE7WGsB=w1249-h1225-iv2
Xiaomi,None,Xiaomi Poco F5,https://drive.google.com/drive/folders/1P0V04nTRJwzSmgGcABoe6_sD-y6NoEOr,https://lh3.googleusercontent.com/u/0/d/1wJscH_WIxsudGrVpFYH2AHhB9Ib-W2ni=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1pT8ZRrE-3mQz_xC5knUgw3-2WLEzqZoU=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1pT8ZRrE-3mQz_xC5knUgw3-2WLEzqZoU=w1249-h1225-iv2
Xiaomi,None,Xiaomi poco X3,https://drive.google.com/drive/folders/10ManGgUlV3fVxeowjmqFfRKez9S0On7M,https://lh3.googleusercontent.com/u/0/d/1-U0Is96mrrAmPakic4La_gCzF_NB9e_m=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1AT4PyQT6nvYeBby_f68OxWWEYurtnMW9=w1249-h1225-iv2,https://lh3.googleusercontent.com/u/0/d/1AT4PyQT6nvYeBby_f68OxWWEYurtnMW9=w1249-h1225-iv2
